features	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_all_nucleus_roundness_mean	cell_health_modz_target_cc_polyploid_n_objects	cell_health_modz_target_cc_g1_n_objects	cell_health_modz_target_cc_mitosis_n_objects	cell_health_modz_target_vb_num_live_cells	cell_health_modz_target_vb_percent_live	cell_health_modz_target_vb_live_cell_roundness	cell_health_modz_target_cc_all_large_notround_polynuclear_mean	cell_health_modz_target_cc_all_high_h2ax	cell_health_modz_target_cc_early_mitosis_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_mean	cell_health_modz_target_cc_g2_plus_all_m_count	cell_health_modz_target_cc_early_mitosis_n_objects	cell_health_modz_target_cc_all_nucleus_area_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_live_cell_area	cell_health_modz_target_cc_polyploid_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_objects	cell_health_modz_target_cc_cc_g2	cell_health_modz_target_vb_ros_back_mean	cell_health_modz_target_vb_ros_mean	cell_health_modz_target_cc_infection_percentage	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_early_apoptosis	cell_health_modz_target_cc_mitosis_high_h2ax	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_modz_target_cc_polyploid_high_h2ax	cell_health_modz_target_cc_cc_late_mitosis	cell_health_modz_target_vb_percent_all_apoptosis	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_high_h2ax	cell_health_modz_target_cc_cc_mitosis	cell_health_modz_target_cc_all_n_spots_h2ax_mean	cell_health_modz_target_vb_infection_percentage	cell_health_modz_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_percent_late_apoptosis	cell_health_modz_target_cc_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_mean	cell_health_modz_target_cc_all_large_round_polyploid_mean	cell_health_modz_target_cc_cc_g1	cell_health_modz_target_cc_s_intensity_nucleus_area_sum	cell_health_modz_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_objects	cell_health_modz_target_cc_g2_n_objects	cell_health_modz_target_cc_cc_n_objects	cell_health_modz_target_cc_late_mitosis_n_objects	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g2_g1_count	cell_health_modz_target_vb_percent_caspase_dead_only	cell_health_modz_target_cc_polynuclear_n_objects	cell_health_modz_target_cc_cc_early_mitosis	cell_health_modz_target_cc_polynuclear_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_cc_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_dead	cell_health_modz_target_cc_cc_s	cell_health_modz_target_cc_late_mitosis_high_h2ax	cell_health_modz_target_cc_s_intensity_nucleus_area_mean	cell_health_modz_target_cc_g2_high_h2ax	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_cc_high_h2ax	cell_health_modz_target_vb_percent_dead_only	cell_health_modz_target_cc_s_high_h2ax	cell_health_modz_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_plus_g2_count	cell_health_modz_target_vb_live_cell_width_length
Cytoplasm_Texture_Gabor_AGP_10	-0.0	-0.0	-0.002697537353793361	-0.0	0.0	-0.0	0.0	-0.0	-0.05726600313597803	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.006067283380886817	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0351919677076189	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
Cytoplasm_Texture_Gabor_AGP_20	-0.0	0.0	-0.0	-0.0	0.0	-0.03310013165509616	0.0	-0.0	-0.03108656368422259	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.014467902384249678	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0
Cytoplasm_Texture_Gabor_AGP_5	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.054826448260121174	0.0	-0.13168236422708565	-0.0	0.0	-0.0	0.0	-0.037679366747574265	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.010611208673662095	-0.0	-0.0	-0.024227020852248742	-0.0	0.0	-0.0	-0.0	-0.0	-0.01203717475303868	-0.0	-0.0	-0.0	0.030468130484133472	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.024741764749594924	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.013732613461799676	0.0	0.0
Cytoplasm_Texture_Gabor_DNA_10	-0.0	-0.010744800390015038	-0.0	0.011570652911185954	0.0	0.006303693706974077	-0.0	0.013828059304445488	-0.029033780296320845	-0.0	-0.0	-0.0	-0.0	0.021722988176541568	-0.12966659222058743	-0.0	-0.0	-0.0	0.015653154324630332	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.039478034220764124	-0.0	0.0	-0.0	0.0	-0.027824427932466235	0.0	0.03843846377010409	-0.0	0.03398557787162863	0.0334910237680173	0.020393486312329043	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0031776828672028094	-0.0	-0.0	0.0	-0.03166932353324952	-0.0	-0.0321595677894283	-0.0	0.0
Cytoplasm_Texture_Gabor_DNA_20	0.0	0.0	-0.0	0.007488244022046261	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.07254708081443324	-0.0	0.0	-0.0	0.021263762383369845	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.002553010446782258	0.0	-0.0	-0.008750308093316662	-0.0031229345165936684	0.0	-0.0	-0.0	-0.0	-0.0	0.02371621216471049	-0.0	0.022482000247643012	0.018604522840050715	0.021359979023551943	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.01522046457476441	-0.0	-0.0	0.0	-0.011921985464048457	-0.0	-0.011534750466342098	-0.0	0.0
Cytoplasm_Texture_Gabor_DNA_5	-0.0	-0.0	-0.0	0.008604776914402559	0.0	0.0	-0.006595081184933947	0.0	-0.0068336491768724	-0.012110446382362689	-0.0	-0.010922084231788268	-0.0	0.05284785375878529	-0.0	-0.0	-0.020272940611221195	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.03328078304743491	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.010276649685116188	-0.0	0.0	-0.0	0.0	-0.025712840792082872	0.0009884517785073066	0.0	-0.0	0.015083854561000086	0.01814341638438566	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.048796313084000974	-0.0	0.006589731182928043	-0.014071271460543098	0.0	-0.0	-0.019190435052286164	-0.0	-0.014434401541821995	0.02933147110070337	-0.022721321100544263	-0.004716619420247282	-0.00699803533013789	0.0	0.0
Cytoplasm_Texture_Gabor_ER_10	-0.0	0.04896451688947461	0.0	0.0	0.0	0.0	0.0	0.0	-0.029232816199823434	-0.0	-0.0	-0.0	-0.005110442045203139	0.0	-0.0	-0.01617919591544907	-0.0	0.0	0.0	-0.0	0.04337917230336919	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.006313670183309431	-0.0	0.0	-0.0	0.0	-0.015032829013822519	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.008039854655461616	-0.0	0.0	0.0
Cytoplasm_Texture_Gabor_ER_20	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.007136723266437213	-0.0	-0.028172373905423227	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0020863090710082494	-0.0	-0.0	-0.0	-0.02209124171294862	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03982339198641199	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cytoplasm_Texture_Gabor_ER_5	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.023729890195210372	-0.002643761067732843	-0.0	-0.0	-0.02174234768749718	0.0	-0.0	-0.016018989128350165	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.003875620228550167	-0.008798904830231788	0.0	-0.0	-0.0	-0.043437604755994216	-0.0	-0.0	-0.04028158627537131	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.11051534382993598	-0.0	-0.0	-0.016555128887916246	0.0	-0.0	-0.02823391812624432	-0.011884187081751998	0.0	0.0
Cytoplasm_Texture_Gabor_Mito_10	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.012647298991713752	-0.0	-0.0	-0.0	0.0	0.0	-0.0047311710939150105	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.1496406341432726	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cytoplasm_Texture_Gabor_Mito_20	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.02054421836445072	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0026202134251228464	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.009008893307425494	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cytoplasm_Texture_Gabor_Mito_5	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.004213881963859952	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.019748935910678982	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0038380313990963983	-0.0	-0.0	-0.0	-0.03235263434152878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cytoplasm_Texture_Gabor_RNA_10	-0.0	-0.0	0.0	0.0008286194746151948	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.021990446272688594	-0.0	-0.0	-0.0	0.0	0.004239764602347294	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.001994399849861119	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0040009394390555664	-0.0	-0.0	-0.0	-0.0	0.0
Cytoplasm_Texture_Gabor_RNA_5	-0.0	-0.0	0.0	0.013277583851537727	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.02638049749927161	0.002231031958191768	0.0	0.0	0.0	-0.0	0.006629094904640862	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.05314408529612015	0.0	0.006629094904640862	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.01351277538335896	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cytoplasm_Texture_InfoMeas1_AGP_10_0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.012843961567492835	-0.0	-0.009627446323847223	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.04851241584596818	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.10256327641517789	-0.0004982150999518511
Cytoplasm_Texture_InfoMeas1_AGP_20_0	0.0	-0.0	-0.0	-0.004557331360706119	-0.0	-0.0	0.032975934449247575	-0.021311576926343147	0.0	0.0	0.07693452231439363	-0.0	0.001722211463925442	0.0	0.09069397915206558	0.0	0.0	0.0	-0.04466678264005744	0.016841480615084527	0.0	-0.0	0.0	0.014123127317890345	0.0	-0.0	0.0	0.0	-0.0	-0.0013071643664024695	0.004762439352711873	-0.0	0.007822376840616927	0.04894119123933214	0.0	-0.0	0.018723640123786637	0.040367173403640065	-0.03357072972154956	0.0	0.059949356189552265	0.0021393619184055116	-0.0	-0.0778858873010329	0.0	-0.0517994986034514	-0.0	-0.03597991327693916	-0.019644703806763256	0.0	-0.0	-0.0	-0.0	0.08517510898066961	0.0	-0.0	0.0	-0.032999215443992154	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.03155418890660229	0.0	-0.03312726320933043
Cytoplasm_Texture_InfoMeas1_AGP_5_0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0041736834199829105	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0
Cytoplasm_Texture_InfoMeas1_DNA_5_0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.005314179442627666	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.008310657720043978	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0058771241975061	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.014135842561504545	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_10_0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.017791487442248708	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.02170504360814518	0.0	-0.0	0.0	0.04304384691080432	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_5_0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_10_0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.027012413953429907	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.007433539321579343	0.0	-0.0	-0.0	-0.0	0.000564548414459685	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.04280104489815544	0.0	-0.027241652437783086	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.028972819567154293	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.005135777778729052	-0.0	-0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_5_0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0063752250425608515	-0.0	-0.010101243433416838	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.014181668506238046	-0.0	0.002078066056792528	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.023088602880537087	0.0	-0.021253220553580192	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0006668382108089043	-0.0	0.030773424340524446	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.005994547750513327	-0.00380601454875647	-0.13375002245423845	0.0
Cytoplasm_Texture_InfoMeas2_AGP_10_0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.02017877844035025	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0025198579856315845	-0.012589246371608902	0.0	-0.0	-0.0	-0.017503939022276847	0.0	-0.0	-0.0	-0.010847795168608627	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.01661554992881453
Cytoplasm_Texture_InfoMeas2_AGP_20_0	-0.0	0.0	0.0	0.0008098273406735936	0.0	0.0	-0.014784671680814895	0.031818110960862546	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.023307253756558236	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.00014525640537028158	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.014632729548617593	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.00974113896059922
Cytoplasm_Texture_InfoMeas2_AGP_5_0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.007953262596141177	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.02392610124874518	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_10_0	-0.0	0.004776183898282742	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.06496729792920677	-0.0	-0.0	-0.0	-0.015152866308350662	-0.0	-0.06349291506428069	-0.0	0.00030611654107380343	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0056440253905527945	0.0	0.0	-0.0	-0.04736072313168038	0.005353753804668937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_5_0	-0.0	0.08383717483254956	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.003322212685464503	0.0	-0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_10_0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.01812548881036295	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.004089290668334396	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_20_0	-0.0	0.02676971392623375	0.0	0.015295594096479652	0.0	0.034389931071231346	-0.020484653978411798	0.03233809160504916	0.0	-0.0	-0.0	0.0	-0.0	0.006321305662724381	0.0	-0.0	-0.03206862709622369	0.0	0.01001276124327959	-0.0	0.0	0.0	-0.013634594679931457	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.007082186429660772	-0.0	-0.0	-0.04600580204022774	-0.013634594679931457	-0.0	-0.0	-0.014698576486048312	0.0	-0.0	-0.03223212810609238	-0.0	0.0	0.024221368959627183	0.0	0.004187008718346023	0.0	0.014359269875308098	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0207392025224369	0.0	0.0	0.022021134606359564	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.008319208233824824
Cytoplasm_Texture_InfoMeas2_Mito_5_0	-0.0	0.0	-0.0	0.0	0.0	0.025579725125921594	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0024869351621737814	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.006004204692965638	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_0	0.0	0.0	0.0	0.0	-0.0	0.0	0.005691355747803526	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.012041668440864269	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.010440270183437354	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.005957400990229669	0.0012088912791903147	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0
