Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Well	Metadata_Plate	guide	cell_id	n_measurements_health	data_type_health
POLR2D	POLR2D-2	ES2	24	cell_painting	N22	SQ00014613	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	P22	SQ00014613	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	B03	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	D03	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	F15	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	H15	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	J10	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	L10	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	N22	SQ00014614	POLR2D-2	ES2	16	cell_health
POLR2D	POLR2D-2	ES2	24	cell_painting	P22	SQ00014614	POLR2D-2	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	B21	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	D21	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	F23	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	H23	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	J02	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	L02	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	N04	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	P04	SQ00014615	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	B21	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	D21	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	F23	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	H23	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	J02	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	L02	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	N04	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	P04	SQ00014613	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	B21	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	D21	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	F23	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	H23	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	J02	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	L02	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	N04	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-1	ES2	24	cell_painting	P04	SQ00014614	PPIB-1	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	B02	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	D02	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	F04	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	H04	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	J21	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	L21	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	N23	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	P23	SQ00014615	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	B02	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	D02	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	F04	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	H04	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	J21	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	L21	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	N23	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	P23	SQ00014613	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	B02	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	D02	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	F04	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	H04	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	J21	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	L21	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	N23	SQ00014614	PPIB-2	ES2	16	cell_health
PPIB	PPIB-2	ES2	24	cell_painting	P23	SQ00014614	PPIB-2	ES2	16	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	D09	SQ00014615	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	N16	SQ00014615	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	D09	SQ00014613	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	N16	SQ00014613	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	D09	SQ00014614	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-1	ES2	6	cell_painting	N16	SQ00014614	PRDX1-1	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	D11	SQ00014615	PRDX1-2	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	N14	SQ00014615	PRDX1-2	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	D11	SQ00014613	PRDX1-2	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	N14	SQ00014613	PRDX1-2	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	D11	SQ00014614	PRDX1-2	ES2	4	cell_health
PRDX1	PRDX1-2	ES2	6	cell_painting	N14	SQ00014614	PRDX1-2	ES2	4	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	B07	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	D07	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	F19	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	H19	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	J06	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	L06	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	N18	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	P18	SQ00014615	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	B07	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	D07	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	F19	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	H19	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	J06	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	L06	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	N18	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	P18	SQ00014613	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	B07	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	D07	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	F19	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	H19	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	J06	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	L06	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	N18	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-1	ES2	24	cell_painting	P18	SQ00014614	PSMA1-1	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	B06	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	D06	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	F18	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	H18	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	J07	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	L07	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	N19	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	P19	SQ00014615	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	B06	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	D06	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	F18	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	H18	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	J07	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	L07	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	N19	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	P19	SQ00014613	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	B06	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	D06	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	F18	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	H18	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	J07	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	L07	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	N19	SQ00014614	PSMA1-2	ES2	16	cell_health
PSMA1	PSMA1-2	ES2	24	cell_painting	P19	SQ00014614	PSMA1-2	ES2	16	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	G19	SQ00014615	PTK2-1	ES2	4	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	I06	SQ00014615	PTK2-1	ES2	4	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	G19	SQ00014613	PTK2-1	ES2	4	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	I06	SQ00014613	PTK2-1	ES2	4	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	G19	SQ00014614	PTK2-1	ES2	4	cell_health
PTK2	PTK2-1	ES2	6	cell_painting	I06	SQ00014614	PTK2-1	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	G21	SQ00014615	PTK2-2	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	I04	SQ00014615	PTK2-2	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	G21	SQ00014613	PTK2-2	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	I04	SQ00014613	PTK2-2	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	G21	SQ00014614	PTK2-2	ES2	4	cell_health
PTK2	PTK2-2	ES2	6	cell_painting	I04	SQ00014614	PTK2-2	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	E15	SQ00014615	RAC1-1	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	K10	SQ00014615	RAC1-1	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	E15	SQ00014613	RAC1-1	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	K10	SQ00014613	RAC1-1	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	E15	SQ00014614	RAC1-1	ES2	4	cell_health
RAC1	RAC1-1	ES2	6	cell_painting	K10	SQ00014614	RAC1-1	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	E17	SQ00014615	RAC1-2	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	K08	SQ00014615	RAC1-2	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	E17	SQ00014613	RAC1-2	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	K08	SQ00014613	RAC1-2	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	E17	SQ00014614	RAC1-2	ES2	4	cell_health
RAC1	RAC1-2	ES2	6	cell_painting	K08	SQ00014614	RAC1-2	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	F09	SQ00014615	RAF1-1	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	L16	SQ00014615	RAF1-1	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	F09	SQ00014613	RAF1-1	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	L16	SQ00014613	RAF1-1	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	F09	SQ00014614	RAF1-1	ES2	4	cell_health
RAF1	RAF1-1	ES2	6	cell_painting	L16	SQ00014614	RAF1-1	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	F11	SQ00014615	RAF1-2	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	L14	SQ00014615	RAF1-2	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	F11	SQ00014613	RAF1-2	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	L14	SQ00014613	RAF1-2	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	F11	SQ00014614	RAF1-2	ES2	4	cell_health
RAF1	RAF1-2	ES2	6	cell_painting	L14	SQ00014614	RAF1-2	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	E19	SQ00014615	RHOA-1	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	K06	SQ00014615	RHOA-1	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	E19	SQ00014613	RHOA-1	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	K06	SQ00014613	RHOA-1	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	E19	SQ00014614	RHOA-1	ES2	4	cell_health
RHOA	RHOA-1	ES2	6	cell_painting	K06	SQ00014614	RHOA-1	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	E21	SQ00014615	RHOA-2	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	K04	SQ00014615	RHOA-2	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	E21	SQ00014613	RHOA-2	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	K04	SQ00014613	RHOA-2	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	E21	SQ00014614	RHOA-2	ES2	4	cell_health
RHOA	RHOA-2	ES2	6	cell_painting	K04	SQ00014614	RHOA-2	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	E23	SQ00014615	SDHB-1	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	K02	SQ00014615	SDHB-1	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	E23	SQ00014613	SDHB-1	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	K02	SQ00014613	SDHB-1	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	E23	SQ00014614	SDHB-1	ES2	4	cell_health
SDHB	SDHB-1	ES2	6	cell_painting	K02	SQ00014614	SDHB-1	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	G01	SQ00014615	SDHB-2	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	I24	SQ00014615	SDHB-2	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	G01	SQ00014613	SDHB-2	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	I24	SQ00014613	SDHB-2	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	G01	SQ00014614	SDHB-2	ES2	4	cell_health
SDHB	SDHB-2	ES2	6	cell_painting	I24	SQ00014614	SDHB-2	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	H09	SQ00014615	SLC2A1-1	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	J16	SQ00014615	SLC2A1-1	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	H09	SQ00014613	SLC2A1-1	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	J16	SQ00014613	SLC2A1-1	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	H09	SQ00014614	SLC2A1-1	ES2	4	cell_health
SLC2A1	SLC2A1-1	ES2	6	cell_painting	J16	SQ00014614	SLC2A1-1	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	H11	SQ00014615	SLC2A2-2	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	J14	SQ00014615	SLC2A2-2	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	H11	SQ00014613	SLC2A2-2	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	J14	SQ00014613	SLC2A2-2	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	H11	SQ00014614	SLC2A2-2	ES2	4	cell_health
SLC2A2	SLC2A2-2	ES2	6	cell_painting	J14	SQ00014614	SLC2A2-2	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	G03	SQ00014615	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	I22	SQ00014615	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	G03	SQ00014613	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	I22	SQ00014613	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	G03	SQ00014614	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-1	ES2	6	cell_painting	I22	SQ00014614	SMARCB1-1	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	G05	SQ00014615	SMARCB1-2	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	I20	SQ00014615	SMARCB1-2	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	G05	SQ00014613	SMARCB1-2	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	I20	SQ00014613	SMARCB1-2	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	G05	SQ00014614	SMARCB1-2	ES2	4	cell_health
SMARCB1	SMARCB1-2	ES2	6	cell_painting	I20	SQ00014614	SMARCB1-2	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	G07	SQ00014615	STAT3-1	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	I18	SQ00014615	STAT3-1	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	G07	SQ00014613	STAT3-1	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	I18	SQ00014613	STAT3-1	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	G07	SQ00014614	STAT3-1	ES2	4	cell_health
STAT3	STAT3-1	ES2	6	cell_painting	I18	SQ00014614	STAT3-1	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	G09	SQ00014615	STAT3-2	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	I16	SQ00014615	STAT3-2	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	G09	SQ00014613	STAT3-2	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	I16	SQ00014613	STAT3-2	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	G09	SQ00014614	STAT3-2	ES2	4	cell_health
STAT3	STAT3-2	ES2	6	cell_painting	I16	SQ00014614	STAT3-2	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	G11	SQ00014615	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	I14	SQ00014615	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	G11	SQ00014613	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	I14	SQ00014613	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	G11	SQ00014614	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-1	ES2	6	cell_painting	I14	SQ00014614	SUZ12-1	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	G13	SQ00014615	SUZ12-2	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	I12	SQ00014615	SUZ12-2	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	G13	SQ00014613	SUZ12-2	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	I12	SQ00014613	SUZ12-2	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	G13	SQ00014614	SUZ12-2	ES2	4	cell_health
SUZ12	SUZ12-2	ES2	6	cell_painting	I12	SQ00014614	SUZ12-2	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	H16	SQ00014615	TXN-1	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	J09	SQ00014615	TXN-1	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	H16	SQ00014613	TXN-1	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	J09	SQ00014613	TXN-1	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	H16	SQ00014614	TXN-1	ES2	4	cell_health
TXN	TXN-1	ES2	6	cell_painting	J09	SQ00014614	TXN-1	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	H14	SQ00014615	TXN-2	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	J11	SQ00014615	TXN-2	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	H14	SQ00014613	TXN-2	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	J11	SQ00014613	TXN-2	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	H14	SQ00014614	TXN-2	ES2	4	cell_health
TXN	TXN-2	ES2	6	cell_painting	J11	SQ00014614	TXN-2	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	F16	SQ00014615	XBP-1	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	L09	SQ00014615	XBP-1	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	F16	SQ00014613	XBP-1	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	L09	SQ00014613	XBP-1	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	F16	SQ00014614	XBP-1	ES2	4	cell_health
XBP	XBP-1	ES2	6	cell_painting	L09	SQ00014614	XBP-1	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	F14	SQ00014615	XBP-2	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	L11	SQ00014615	XBP-2	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	F14	SQ00014613	XBP-2	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	L11	SQ00014613	XBP-2	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	F14	SQ00014614	XBP-2	ES2	4	cell_health
XBP	XBP-2	ES2	6	cell_painting	L11	SQ00014614	XBP-2	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	D16	SQ00014615	YAP1-1	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	N09	SQ00014615	YAP1-1	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	D16	SQ00014613	YAP1-1	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	N09	SQ00014613	YAP1-1	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	D16	SQ00014614	YAP1-1	ES2	4	cell_health
YAP1	YAP1-1	ES2	6	cell_painting	N09	SQ00014614	YAP1-1	ES2	4	cell_health
YAP1	YAP1-2	ES2	6	cell_painting	D14	SQ00014615	YAP1-2	ES2	4	cell_health
YAP1	YAP1-2	ES2	6	cell_painting	N11	SQ00014615	YAP1-2	ES2	4	cell_health
YAP1	YAP1-2	ES2	6	cell_painting	D14	SQ00014613	YAP1-2	ES2	4	cell_health
YAP1	YAP1-2	ES2	6	cell_painting	N11	SQ00014613	YAP1-2	ES2	4	cell_health
YAP1	YAP1-2	ES2	6	cell_painting	D14	SQ00014614	YAP1-2	ES2	4	cell_health
