features	cc_edu_pos_alexa647_intensity_nucleus_area_mean	cc_cc_n_objects	cc_g2_ph3_pos_n_spots_per_nucleus_area_mean	cc_edu_pos_n_spots_per_nucleus_area_mean	vb_percent_dead_only	vb_percent_dead	cc_polyploid_n_objects	cc_polyploid_high_n_spots_h2ax_mean	cc_edu_pos_high_n_spots_h2ax_mean	cc_cc_g2_ph3_neg_mean	vb_live_cell_width_length	vb_live_cell_area	cc_polynuclear_n_spots_mean	cc_g2_ph3_neg_high_n_spots_h2ax_mean	cc_g1_n_objects	cc_cc_g1_mean	cc_mitosis_ph3_pos_n_spots_mean	cc_g2_ph3_pos_n_objects	cc_cc_ph3_pos_hoechst_mitosis_mean	vb_percent_live	cc_polynuclear_high_n_spots_h2ax_mean	cc_g1_n_spots_per_nucleus_area_mean	vb_percent_all_apoptosis	cc_infection_percentage	cc_all_nucleus_roundness_mean	cc_cc_n_spots_per_nucleus_area_mean	cc_g2_ph3_neg_n_spots_mean	cc_cc_g2_ph3_pos_early_mitosis_mean	cc_all_large_round_polyploid_mean	cc_mitosis_ph3_neg_n_objects	vb_ros_back_mean	vb_percent_all_late_apoptosis	cc_g2_ph3_neg_n_objects	cc_all_nucleus_area_mean	cc_edu_pos_alexa647_intensity_nucleus_area_sum	cc_mitosis_ph3_pos_n_objects	cc_polynuclear_n_spots_per_nucleus_area_mean	cc_mitosis_ph3_neg_high_n_spots_h2ax_mean	cc_mitosis_ph3_pos_n_spots_per_nucleus_area_mean	cc_cc_edu_pos_mean	vb_num_live_cells	vb_infection_percentage	vb_percent_all_early_apoptosis	cc_edu_pos_n_spots_mean	cc_all_high_n_spots_h2ax_mean	vb_live_cell_roundness	cc_g1_plus_g2	vb_ros_mean	cc_cc_n_spots_mean	cc_cc_high_n_spots_h2ax_mean	cc_polynuclear_n_objects	cc_g1_high_n_spots_h2ax_mean	cc_g2_plus_all_m	cc_mitosis_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_spots_per_nucleus_area_mean	cc_g1_n_spots_mean	cc_cc_ph3_neg_hoechst_late_mitosis_mean	cc_g2_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_objects	cc_g2_g1	cc_all_n_spots_mean	cc_polyploid_n_spots_mean	cc_mitosis_ph3_pos_high_n_spots_h2ax_mean	cc_g2_ph3_pos_n_spots_mean	vb_percent_caspase_dead_only	cc_edu_pos_n_objects	cc_polyploid_n_spots_per_nucleus_area_mean	cc_all_large_notround_polynuclear_mean	cc_g2_ph3_pos_high_n_spots_h2ax_mean	cc_mitosis_ph3_neg_n_spots_mean
Nuclei_AreaShape_MinFeretDiameter	-0.0	-0.0	0.03195540276489455	0.0	0.0	0.045594632753053733	-0.0	0.0	0.0	0.00012440449377868902	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.04639575216683123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0060209896036911344	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0027037866774195134	-0.0	-0.0	0.0	0.0	0.0	-0.0
Nuclei_AreaShape_MinorAxisLength	-0.0	-0.0	0.024601078435066856	0.0	0.0	0.05414064584110698	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.05471986152955678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0013975251973689826	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_AreaShape_Orientation	0.024405828618896865	-0.0	0.0	-0.0	0.031383516385782254	0.07779035399424504	-0.02534396736780297	0.0	0.0	-0.0033264213390283978	0.01362081508789383	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.07748054647841834	0.0	0.021357763593783618	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.004225596075145586	0.0	0.0165096031126926	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.008058017577889137	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0
Nuclei_AreaShape_Perimeter	-0.0	-0.0	0.0	0.0	0.0	0.010319359103325328	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.009899573835711545	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.009151263390462594	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_AreaShape_Solidity	0.0	0.0	-0.0	-0.0	0.0	0.006420269554067834	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.013390749785247746	0.0	0.0	-0.0	-0.006174986888521721	-0.0	-0.037163133928520026	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.002801616720432911	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0005041647751171902	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.02400407653219098	0.0	0.0
Nuclei_AreaShape_Zernike_0_0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.00019021346373681574	-0.0	-0.0	0.018092972880387536	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.026019971310641443	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0
Nuclei_AreaShape_Zernike_1_1	-0.0	-0.0	-0.0	0.0	-0.0	-0.01679026938934539	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.018454960438584404	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.09345911954179831	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.05313082397802052	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.022751770122497256	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.03467687452938922	-0.0	-0.0
Nuclei_AreaShape_Zernike_2_0	-0.013350010316079039	0.0	0.03434353821079297	0.030259366805024706	-0.01675054995718128	-0.0053518554220053915	-0.045187143726975035	0.0	0.0438007394180973	-0.07144075336528309	-0.0	-0.03431392735626352	0.0	0.0	0.0	0.10798693339724723	0.0	-0.0	0.0	0.005760198812248929	-0.0	0.04722740570095553	0.0	0.00986695797010093	-0.0	0.02634969607555641	0.0	0.0164263934272796	-0.20763250924946558	-0.0	0.0	0.0	-0.011306100137666622	-0.039835403562472206	-0.02551191821838984	-0.0	0.0	-0.0	0.0	-0.11468626191917013	0.0	0.00986695797010093	-0.0	0.05653533974903646	0.0	-0.0	0.0474748628407443	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.029080701891821145	0.03919857836910479	0.0	0.0	-0.0	-0.03800557040057986	0.0	0.0	-0.0	0.012728189401972038	-0.0	-0.0	0.006984771366584334	0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_2_2	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0062869952151501035	-0.012539118249037253	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.007849280811204356	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.004879893296437643	0.0	0.0	-0.0	-0.0	0.0	-0.031194644862007296	0.0	0.0
Nuclei_AreaShape_Zernike_3_1	-0.00752506981653141	-0.0	-0.0	0.0	0.0	0.09726503480093288	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.09722280892925464	0.0	-0.0	0.029734197139209932	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.09068698472059243	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_3_3	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.011085117926048386	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_4_0	-0.0	0.0	0.0	0.0	0.0	0.07218660990447014	0.018368222829038747	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.07172114806413914	-0.0	0.0	0.007932479167744987	-0.0	0.024233075548305862	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.06744497430902821	0.009801190450428158	0.0	0.0	0.004812352943767985	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0013063352018521756	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_AreaShape_Zernike_4_2	0.0	0.0	-0.0003756430722015462	-0.0	-0.006134351306811851	-0.13360705414035226	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.13459016811079594	-0.0	-0.006838709938138756	-0.0	-0.0	-0.06972418300113002	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0010866106652724513	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.00833983755047134	0.0	-0.0	-0.0	-0.010764370669192924	-0.010535161712835554	-0.0	-0.0007411408795937643	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.05527792209480377	-0.0	-0.0	0.0	0.0	-0.0	-0.0486580753396447	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_4_4	-0.0	-0.0	0.0	0.0	-0.0	0.0863698480223712	-0.009978307025257495	0.0	0.0	-0.0	-0.0	-0.001370079587377529	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.08633216115841927	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.024178244788408017	-0.0	-0.03186954515208675	0.011221921623221586	0.0	-0.01845340536342678	0.0	-0.024187997540351537	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.006177167515053168	0.0	-0.0011222853607665145	-0.003656235599845156	0.0	0.017321712598869676	0.0	0.0	-0.0	-0.03616555123423455	0.01878218866355382	-0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_5_1	-0.0	-0.0	0.0	-0.0	-0.002392080998230962	-0.009986623108366448	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0019375473694181469	0.010634178934904651	-0.0	-0.005987475822293493	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.09141720848391814	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0012978031223872329	-0.0	-0.008283515819015139	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_5_3	-0.0354947250321161	-0.0	-0.0	0.0	-0.020185766528440337	-0.012630810072301334	0.0	-0.0	0.0	0.006628232113266932	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.011950423640967649	0.0	-0.03575645936876957	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_5_5	-0.0	-0.0	0.0	0.0	-0.0	0.0016392810337032026	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.002207800240525721	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.025753391847773994	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_6_0	0.0	-0.05661227791639819	0.008444204383121306	-0.0	0.05074768295225947	0.09438409928870325	-0.0	0.0	0.0	-0.0	-0.05079957279751635	0.0	-0.0	-0.0	-0.039100878999437934	0.0	0.0	-0.0	0.0	-0.09496688188082375	-0.0	-0.004374468079140891	0.001989813929226466	0.0	-0.0	-0.0	-0.0	0.0	0.012410712813316559	-0.10451111956131708	-0.0	0.09758628647967289	-0.0	-0.0	-0.041611258581792016	-0.0	-0.0	-0.0	0.0	0.0	-0.01381727819539507	0.0	0.0	0.0	-0.0	-0.03079051314536553	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.005226356279482492	-0.0	-0.0	-0.0	-0.053749473867962166	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.04826695381210872	0.0	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_2	-0.0	-0.0	0.0	0.014442260213567834	-0.0	-0.17105474503606524	-0.0	0.0	0.0	-0.0	-0.052358012130332705	0.0	-0.0	0.0	0.0	0.07704295938765568	0.0	-0.0	-0.0	0.17189545009115414	0.0	0.08110152464214906	-0.04009635970088016	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.08429883484725614	-0.0	-0.0	-0.0027723311728766503	-0.0	0.0	-0.0	0.0	-0.04577200440571578	-0.0	0.0	-0.009549478848538934	0.0	0.0	-0.0	0.018289300183671083	-0.05084186645972033	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0030552782288716302	-0.0	0.0	-0.0	-0.0	0.0	0.00924608352358047	-0.0	0.001172609316959032	-0.0	-0.01192601872676836	0.007935136003275509	-0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_4	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.041586863888949464	-0.0	-0.0	-0.0	-0.017674333860805563	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0041000270474677684	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.08904003815514172	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.03978609381435728	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.027498292417083164	-0.0	-0.0	-0.0	-0.0018629478760131839	-0.0	0.0	-0.0	-0.0	-0.0	0.039240841942192906	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.02459940922533053	0.0	0.0
Nuclei_AreaShape_Zernike_6_6	-0.02438238437094159	-0.0	0.0	0.0	-0.03408564240912477	-0.15462554785137758	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.003536575677605991	0.0	-0.0	-0.0	0.15394355581768476	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.008003789642517316	-0.0	-0.0	0.0	-0.0	-0.0	0.01454959296903748	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.008826626592018024	0.004591508137672258	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_7_1	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.005095095903340743	-0.0	0.0	0.017750688064599892	0.0	0.0	0.0	0.0	0.0	-0.03939670085511146	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.07298450902880023	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.01599292822694132	-0.0	-0.0
Nuclei_AreaShape_Zernike_7_3	-0.0	-0.0	-0.0	0.0	-0.0	0.02200672049557305	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.022672503874237613	0.0	-0.0064327026568786454	0.0	0.0	-0.002698949215207925	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0026370230713791028	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.016048211635099865	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.005074440942601042	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0005926603982074464	0.0	0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_7_5	-0.0	-0.0	0.0	0.0	-0.0	0.011038111423123673	0.0	-0.0	0.0	0.0	-0.0	0.004282862248162129	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.030550681966544004	-0.009456334232453314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_7_7	-0.0	0.0	0.0	0.0	-0.0	0.024398907151923825	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.02396260994884126	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0007220578424540062	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.028383954321128037	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_8_0	-0.0	0.0	0.0	0.0	0.0	0.10673462502908784	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01903742078774842	-0.10688560048022018	0.0	0.0	0.04931453224675784	-0.0	0.0283324289139224	0.0	0.0	0.0	-0.0	0.0	0.03620056217916448	0.08401443096871919	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0820891393079386	0.0	0.0	0.0	0.0	0.0	0.0	0.038978749696127094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_8_2	0.0	0.0	0.0	-0.0	-0.0	-0.09263172097454403	0.05596009994668143	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.015778068912434134	0.0	0.0	0.0	0.09241163021623244	-0.0	0.0	-0.013397756216902026	-0.0	0.0	0.0	-0.0	0.0	0.06469220516049802	0.00011888397755612625	0.0	-0.07011977411540121	0.0	-0.0	0.011475499681610752	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.029329881211090158	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.015407917484978748	0.0	0.02255846219882964	0.0	0.0
Nuclei_AreaShape_Zernike_8_4	-0.0	-0.0	-0.0	0.009458043095752844	-0.0	0.0	-0.005595241553704197	0.0	0.0	-0.0	-0.013355564197057886	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.016968386029654704	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.03143533714809898	0.0	-0.0	-0.00010796463371666593	0.008287547379121896	-0.0	-0.01683930540592845	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.017098883698270676	0.0	-0.00012144335737882572	-0.015601854939917137	-0.0	-0.011351219141761605	-0.0	-0.0	-0.009563382138001309	0.0	-0.0	-0.0	-0.0	-0.0	-0.04537576990322766	0.0	-0.0	-0.0	-0.0	0.018926769554387622	0.0	0.0	-0.010245626976543515	0.0	0.024870723169130547	-0.04762119974930914	0.0	-0.0
Nuclei_AreaShape_Zernike_8_6	0.010539777704522347	-0.0	-0.0	-0.016220378529977254	0.0	0.03656719568782272	-0.0002755443399275216	0.0	0.0	-0.005953077891203717	-0.0	0.027927924224604078	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.03757542683333336	0.0	-0.03348559538576922	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.07360728798254447	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.044118211348205226	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01458885569610287	0.0	-0.0	-0.0	-0.06361646429872629	-0.0	0.0	-0.0	-0.0	-0.0	-0.027852474364705164	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.01781255878307055	0.0	0.0
Nuclei_AreaShape_Zernike_8_8	-0.01385385999413708	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.052372890857142015	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.027188502735026543	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.015538306540575768	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.04198429104410225	-0.0	0.02144030410427197	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.06479677204799239	0.03709369788391195	-0.013800490431295524	0.0	-0.0	-0.0	0.1100588812624644	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_AreaShape_Zernike_9_1	-0.044812384892528215	-0.0	-0.0	0.050747727514042926	0.0	0.08029571559972415	0.0	-0.0	0.0	0.005155860268392382	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.061452547526581865	-0.08036334200618502	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.03534621662029933	-0.03909009079560696	0.07327886879030586	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.05915481828769303	0.016431336734796378	0.0	0.0	0.1330185250264932	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.00388107024882494	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.01166023387800376	-0.0	-0.0
Nuclei_AreaShape_Zernike_9_3	-0.03319781581524533	0.0	-0.0	0.028390422169587863	-0.005613338595466918	-0.079786599157039	0.0	-0.0	0.0	0.012766129833291838	0.0	0.03366445121633688	0.0	0.0	0.0	-0.01506281197137798	-0.0	-0.0	-0.0	0.07963911984905997	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.013568772734308768	0.02982518177059005	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026134508790436224	-0.0	0.03595655638459275	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0
Nuclei_AreaShape_Zernike_9_5	-0.004744152396189574	0.0	-0.020867015721511097	0.0	0.0	0.0	0.0	-0.0	0.0	0.01618899865664377	0.006086748820363825	-0.0	0.0	-0.0	0.0	-0.03713972522580331	-0.0	-0.0	-0.0	-0.0	0.0	-0.017103252600698313	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.09170674903982182	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.006052881610471019	0.0003762680979930609	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.007453815608911459	-0.0	-0.0	-0.0	-0.0	-0.0	-0.03808224008905112	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.015348532890938306	0.0	0.0	-0.0	-0.0	-0.0	-0.0
